length,leapCount,cfCount,avgfs,varfs,stdevfs,avgfs1,varfs1,stdevfs1,avgfs3,varfs3,stdevfs3,avgfs5,varfs5,stdevfs5,avgfsTie,varfsTie,stdevfsTie,avgfsNoTie,varfsNoTie,stdevfsNoTie
11,N/A,1000,2084.161,901618.4710789978,949.5359240592205,530.137,91514.31023099995,302.51332240250173,765.797,133609.73179099994,365.5266499053112,788.227,139385.38547100025,373.34352206915315,1658.35,600358.8455000011,774.8282683924233,425.811,117322.31527899996,342.5234521591185
11,0,234,2840.3162393162393,812549.942727738,901.4155216811712,686.0982905982906,86032.7040141719,293.3133205535881,1060.9786324786326,132002.07219300172,363.3208942422686,1093.2393162393162,120341.95982175463,346.9033868698238,2263.1324786324785,619473.935440865,787.0666651820956,577.1837606837607,142632.41494995987,377.66706892441636
11,1,379,2178.7704485488125,686010.6306834404,828.257587157184,566.532981530343,87898.37556129512,296.4766020469324,794.9472295514512,101525.50117306339,318.63066577632384,817.2902374670184,105392.32737171145,324.6418447639051,1736.604221635884,462088.90404550225,679.7712144872731,442.1662269129288,121102.87210476118,347.99837945709055
11,2,309,1642.3333333333333,521787.7303128372,722.3487594734535,428.43689320388347,69206.16187513742,263.0706404658973,596.4660194174758,70500.90903949477,265.52007276191904,617.4304207119741,84340.16748881976,290.41378667139713,1303.0517799352751,306213.317707188,553.3654467955042,339.28155339805824,80847.80745907567,284.33748866281366
11,3,71,1155.8591549295775,222554.7970640746,471.75713779875616,302.09859154929575,35996.032533227546,189.72620412907528,424.84507042253523,38349.22951795279,195.82959305976405,428.9154929577465,34725.8238444753,186.34866204101198,907.5211267605633,128721.74251140648,358.77812434902785,248.33802816901408,31634.618131323146,177.8612327949043
11,4,7,603.7142857142857,59553.91836734694,244.03671520356716,148.28571428571428,3737.632653061224,61.13618121097542,253.0,10031.714285714286,100.15844590305046,202.42857142857142,11821.387755102041,108.726205466309,503.85714285714283,34135.55102040816,184.75808783489873,99.85714285714286,9078.408163265305,95.28068095508819
