length,leapCount,cfCount,avgfs,varfs,stdevfs,avgfs1,varfs1,stdevfs1,avgfs3,varfs3,stdevfs3,avgfs5,varfs5,stdevfs5,avgfsTie,varfsTie,stdevfsTie,avgfsNoTie,varfsNoTie,stdevfsNoTie
9,N/A,1000,398.888,31046.823456000013,176.20108812376844,103.278,3339.676715999999,57.78993611347913,147.167,4597.033110999998,67.80142410746251,148.443,4526.504750999999,67.27930403177487,294.108,20089.386335999996,141.73703233805904,104.78,6002.475600000012,77.47564520544512
9,0,291,526.5876288659794,28929.981152796972,170.08815700335217,130.5085910652921,3404.1949433757286,58.34547920255458,197.30584192439864,4355.256976181195,65.99437079161521,198.77319587628867,3938.5808622949667,62.75811391601063,385.55670103092785,23894.391114889997,154.57810684210747,141.03092783505156,7266.882204981047,85.24600990651145
9,1,399,404.7543859649123,22036.029899309684,148.44537682026237,107.14035087719299,3134.06551466385,55.982725145028894,147.66917293233084,3237.0684983134543,56.89524143822095,149.94486215538848,3087.9618720987964,55.56943289344238,297.2731829573935,14702.293792124412,121.25301560012605,107.4812030075188,5805.958919856034,76.19684324075398
9,2,265,284.68679245283016,13036.803787824849,114.17882372762844,76.13584905660377,1922.7664506941983,43.84936089265382,104.4566037735849,1984.1877394090425,44.54422228986653,104.09433962264151,2159.5873264506945,46.47136028190583,214.75849056603772,7548.047333570669,86.87949892564222,69.92830188679245,2534.255236739053,50.34138691711873
9,3,45,193.6,5986.551111111111,77.3728060180779,52.77777777777778,1273.63950617284,35.68808633385713,70.0,649.6888888888889,25.488995446837226,70.82222222222222,1013.8350617283951,31.8407767136481,141.95555555555555,2706.2646913580247,52.02177132084244,51.644444444444446,1453.3846913580248,38.12328279880977
