length,leapCount,cfCount,avgfs,varfs,stdevfs,avgfs1,varfs1,stdevfs1,avgfs3,varfs3,stdevfs3,avgfs5,varfs5,stdevfs5,avgfsTie,varfsTie,stdevfsTie,avgfsNoTie,varfsNoTie,stdevfsNoTie
12,N/A,1000,4560.909,5082962.148718996,2254.5425586399997,1157.556,552185.1488639995,743.0916153907266,1667.054,697314.3750839997,835.0535162994045,1736.299,760819.7895990008,872.2498435649047,3787.798,3437729.071195998,1854.111396652315,773.111,509999.8026790005,714.1427047019388
12,0,187,6509.946524064171,5124952.392862249,2263.835769852188,1612.7914438502673,634320.1864508569,796.4422053425201,2413.4010695187167,720816.8605336153,849.0093406633495,2483.7540106951874,733233.714890331,856.2906719626992,5355.475935828877,3494166.5916669057,1869.268999279372,1154.4705882352941,838479.2544825418,915.6851284598554
12,1,409,4886.048899755501,4106806.281227394,2026.525667547143,1249.7823960880196,567212.6201302003,753.1351937933855,1750.8215158924206,535902.9094637164,732.0538979226301,1885.4449877750612,578269.6699565405,760.4404447138122,4074.7848410757947,2873553.102850893,1695.1557753937816,811.2640586797066,490658.59530968865,700.4702672559976
12,2,302,3631.08940397351,2706183.4059142144,1645.0481469896906,920.3609271523179,305413.16443357733,552.641985767981,1370.7516556291391,403033.6038879874,634.8492765121398,1339.976821192053,441141.1484693652,664.1845740977166,3033.0496688741723,1754642.7491886332,1324.6292874569222,598.0397350993378,290933.2500767512,539.3822856534605
12,3,87,2552.4597701149423,1539676.9610252348,1240.8372016607316,681.8275862068965,249300.786365438,499.3002967808431,873.8045977011494,185594.29515127488,430.8065634960485,996.8275862068965,279749.2001585414,528.9132255470091,2091.5632183908046,887107.6483022858,941.8639223912793,460.8965517241379,163572.20768925888,404.4406108308844
12,4,15,1766.8,729249.36,853.9609827152526,502.3333333333333,153362.22222222222,391.6148901947195,644.9333333333333,100654.99555555554,317.2617146072869,619.5333333333333,156063.98222222223,395.0493415033396,1452.6666666666667,303579.55555555556,550.9805400879014,314.1333333333333,116246.2488888889,340.9490414840448
